version,window_size,offset,attack_type,accuracy,precision,recall,f1_score,roc_auc,auc_pr,mcc
embeddings_only,9,7,reverse_light_off,0.9482632736842737,0.4304426542689218,0.7502226368190308,0.6759321347529306,0.9603351755450266,0.5886869143637807,0.472455675101888
normalized,9,7,reverse_light_off,0.9757097491203616,0.4568393759188305,0.7987231285907413,0.7080450289805317,0.9788247096337448,0.6367108684931502,0.4861202291346381
embeddings_only,9,8,reverse_light_off,0.977645207215748,0.7043532715291528,0.8945921135353798,0.4563500841804945,0.9696512445279226,0.7756859580516142,0.2771124454905316
normalized,9,8,reverse_light_off,0.9882851974881826,0.7282090489564602,0.9387322182501152,0.4970065635388066,0.982804657012016,0.8205884923527976,0.2896147120957133
embeddings_only,9,9,reverse_light_off,0.9850413154539852,0.5414474975088653,0.5048716326188176,0.4540724680229043,0.9692557644900855,0.9392873528632332,0.6633365681455317
normalized,9,9,reverse_light_off,0.99,0.5776348670158284,0.5273594051938264,0.4668393109185452,0.9820187554177544,0.968638223761244,0.6860608225483752
embeddings_only,10,1,reverse_light_off,0.9766630613662934,0.4761904761904761,0.9877380273854824,0.6451612903225806,0.903214821914949,0.6007420799576976,0.6251521374910962
normalized,10,1,reverse_light_off,0.9880501328430784,0.4899154608990703,0.99,0.6902657962260482,0.916339291749102,0.6224550629965171,0.6617139524411066
embeddings_only,10,2,reverse_light_off,0.9724366041896362,0.4444444444444444,0.9858686967228096,0.6153846153846153,0.9095074813300208,0.533050073416876,0.585907596673747
normalized,10,2,reverse_light_off,0.988823925459734,0.4672949539117461,0.99,0.6442698671141107,0.9215480026528988,0.5593845935433378,0.5971015187723729
embeddings_only,10,3,reverse_light_off,0.9851485148514852,0.5909090909090909,0.9859906003488722,0.7428571428571429,0.8983283922830897,0.6848099243650552,0.6761175100817813
normalized,10,3,reverse_light_off,0.99,0.631396442908874,0.99,0.762246760057703,0.9243414790323344,0.7074565026555437,0.700949286434635
embeddings_only,10,4,reverse_light_off,0.9736263736263736,0.45,0.9,0.6,0.928946161414258,0.3849415300608138,0.5457544752198945
normalized,10,4,reverse_light_off,0.9894819161437972,0.4761810057437391,0.939655979648287,0.6162725208357124,0.96029340447419,0.414690888599639,0.5794037530880686
embeddings_only,10,5,reverse_light_off,0.989010989010989,0.6666666666666666,0.9824595956058292,0.8,0.939147486092526,0.8787707062178831,0.7415105237720083
normalized,10,5,reverse_light_off,0.99,0.7111074443392505,0.99,0.8252613644263305,0.9514347976119716,0.9137379574133928,0.7889009203454571
embeddings_only,10,6,reverse_light_off,0.9545454545454546,0.4285714285714285,0.9856827700453824,0.6,0.9447974590838848,0.8481425195916554,0.5462347396164872
normalized,10,6,reverse_light_off,0.9746304718584964,0.477441471825182,0.99,0.6184498683717208,0.9734382262616034,0.8837443414125564,0.5828856529114026
embeddings_only,10,7,reverse_light_off,0.9743483418831224,0.75,0.9824512871148804,0.8571428571428571,0.9285047252919022,0.7063068583257855,0.8028579700689628
normalized,10,7,reverse_light_off,0.9879543360482228,0.7675845587735383,0.99,0.876801379176521,0.9678244819130108,0.7362810392918883,0.839708193045238
embeddings_only,10,8,reverse_light_off,0.9737991266375546,0.4444444444444444,0.8,0.5714285714285714,0.9216375640869544,0.707861562914223,0.5144430426576232
normalized,10,8,reverse_light_off,0.988755877916146,0.4770072252604951,0.8288456416367048,0.5975291753083715,0.9530880788908572,0.7238447021297314,0.5559008627674141
embeddings_only,10,9,reverse_light_off,0.9705882352941176,0.3333333333333333,0.5,0.4,0.9264325484113052,0.6356641947789654,0.3182474421033063
normalized,10,9,reverse_light_off,0.9891789104659912,0.375827934775353,0.5428758226664615,0.4431760565057756,0.9434585130398,0.6854967039582964,0.3545348737217982
embeddings_only,10,10,reverse_light_off,0.9423821713348052,0.5293374184584814,0.8062136419947,0.2807816333208231,0.9196312913378004,0.743529300852755,0.4983779899047965
normalized,10,10,reverse_light_off,0.9682165335119064,0.5748583725491628,0.8395076929142692,0.3305266136837632,0.9597142391158088,0.7682297292231441,0.5380804789168966
embeddings_only,11,1,reverse_light_off,0.9519670499807418,0.4638469903668378,0.5579408793378331,0.5305919697217771,0.9750704269323672,0.6209028315217123,0.7477966319209411
normalized,11,1,reverse_light_off,0.9824341863406888,0.4863666214779097,0.6033078889721062,0.5462225663764689,0.9868710694132642,0.6563537991628247,0.7769621966892721
embeddings_only,11,2,reverse_light_off,0.9557597789897764,0.2747405170506126,0.8020247118840848,0.3533732022382178,0.8963721870982829,0.4511110060490375,0.2122162133144731
normalized,11,2,reverse_light_off,0.9821984278266452,0.3246346642935317,0.8151445773665292,0.3937319565915281,0.9390691674403204,0.4723990637015747,0.2324224554107188
embeddings_only,11,3,reverse_light_off,0.9786183214848352,0.7359699914823182,0.9184038177391244,0.6068029686637451,0.9444649744379984,0.1897020313004637,0.7322388904698819
normalized,11,3,reverse_light_off,0.989228135829762,0.7617242617860498,0.9487165804416108,0.6252663367254354,0.9720121869408972,0.2322121282127448,0.777554226160595
embeddings_only,11,4,reverse_light_off,0.9284350522891084,0.3908812696544188,0.6142414832384675,0.4462526715051559,0.9340346505085696,0.5041999366548933,0.285849003010398
normalized,11,4,reverse_light_off,0.965105542787851,0.4124064882123413,0.6591712879721375,0.473101787944944,0.953306938119165,0.519583829015212,0.3343157573281101
embeddings_only,11,5,reverse_light_off,0.928789960313187,0.3024425627594265,0.7477573762386338,0.757200705591446,0.911246608191754,0.4880200755617483,0.7770672859694232
normalized,11,5,reverse_light_off,0.9423091264917764,0.3336329813568156,0.7658444671009215,0.8019319214099262,0.9290276759321324,0.5274792659371,0.7936719247058895
embeddings_only,11,6,reverse_light_off,0.9341830051342755,0.5735774612931551,0.8870264629222675,0.7009309628842086,0.9374710372770358,0.8190977386970821,0.3954628851482762
normalized,11,6,reverse_light_off,0.98170749508214,0.6101104612708625,0.9136312975209756,0.7494302632736389,0.9684330717393552,0.8444606878695528,0.4119619052845861
embeddings_only,11,7,reverse_light_off,0.9693057449248692,0.4950081286193039,0.5877887396273103,0.2749854388278975,0.8970855419723636,0.3080176437850217,0.5130397403885409
normalized,11,7,reverse_light_off,0.9870172580060966,0.5288614463708872,0.6067044535064301,0.2949839122138544,0.9159008271026452,0.3378513183842935,0.5249313129070211
embeddings_only,11,8,reverse_light_off,0.9546179957179952,0.3224568503329982,0.5762805713509808,0.577764695344209,0.939069102224317,0.7542521786450775,0.2030376269031328
normalized,11,8,reverse_light_off,0.9719596766095971,0.3619218080928925,0.6111297674842878,0.6205085411243932,0.9788621004209488,0.7651032721394911,0.2358203922676224
embeddings_only,11,9,reverse_light_off,0.984462222339051,0.2974645340570743,0.9525229343196302,0.6615619146162639,0.9649560602829268,0.1857012854570034,0.6520097995988874
normalized,11,9,reverse_light_off,0.99,0.3219165358079703,0.9897906683508176,0.6978404494464737,0.9787331433279864,0.2170159278051901,0.665819076923129
embeddings_only,11,10,reverse_light_off,0.9456527026506152,0.239429345355646,0.8473233256869482,0.525394411658887,0.903542642984041,0.8701429449167162,0.3240100593509744
normalized,11,10,reverse_light_off,0.9812508255976942,0.2633354149404591,0.8640786606005016,0.5418912701780649,0.9141517975988502,0.911258155047,0.3631580543787521
embeddings_only,11,11,reverse_light_off,0.9597506683455655,0.1510161838811686,0.8682866815211108,0.2517652237204422,0.91941300407783,0.6940150996698966,0.7713278888059447
normalized,11,11,reverse_light_off,0.979572118503778,0.173254774117326,0.8939511476303191,0.2971287633980625,0.9342649949667452,0.7051976892749449,0.7899568667943332
embeddings_only,12,1,reverse_light_off,0.9746964291242226,0.5067120892375182,0.9219843138060202,0.5177466667927509,0.9457320379398076,0.4960541282093357,0.6091444874561218
normalized,12,1,reverse_light_off,0.9874579222845016,0.517019405965316,0.9361549031717576,0.5556612260674194,0.971086238928242,0.5439996866099072,0.6555751501602263
embeddings_only,12,2,reverse_light_off,0.9635946837918562,0.4287008647934409,0.7697128904425057,0.4696825395167251,0.922335148604774,0.3695068098816806,0.3684639188157778
normalized,12,2,reverse_light_off,0.9781300630005536,0.4538095019958008,0.8164397596960116,0.5028528433054249,0.9471240249153832,0.4115230780958785,0.4154440831198688
embeddings_only,12,3,reverse_light_off,0.9479022641035292,0.25265146698935,0.7442027495962319,0.3964781860776805,0.9271296379437788,0.304105443398361,0.3540100489807222
normalized,12,3,reverse_light_off,0.9795198666224894,0.271887610099506,0.7869731702300612,0.423299232534241,0.9650515011402776,0.333559588053701,0.4016446451574197
embeddings_only,12,4,reverse_light_off,0.9366168906305016,0.1358309416291857,0.7781286757916901,0.5719187134787338,0.9205404665720868,0.6276535344424757,0.2964573227576434
normalized,12,4,reverse_light_off,0.949351900251251,0.1520628098054859,0.7959114062643359,0.5907587337451139,0.9399575713065054,0.6437675426367051,0.3341740248516469
embeddings_only,12,5,reverse_light_off,0.9632787911242074,0.1122856943714464,0.8585089844660704,0.3958755070101895,0.9329540166820371,0.4862123864108859,0.6982989774261439
normalized,12,5,reverse_light_off,0.9769266189584483,0.131703833612335,0.876404514954955,0.4218229957978343,0.9812977408014912,0.5108835951929663,0.7202039446127094
embeddings_only,12,6,reverse_light_off,0.9359032970209742,0.5800223542823263,0.6954686525761307,0.3348523948483352,0.9235311231152732,0.7545570162966417,0.4670212422752529
normalized,12,6,reverse_light_off,0.948647280657134,0.6041234555478956,0.7147564944280377,0.3753694883692019,0.9379962551095238,0.77030425797481,0.4881616543103775
embeddings_only,12,7,reverse_light_off,0.9800529673074352,0.2223645729508604,0.5475841233584919,0.6767027347346702,0.9038246147224358,0.8866001721788654,0.3642166255390188
normalized,12,7,reverse_light_off,0.99,0.266216770418705,0.5892354696165114,0.7098481600628793,0.9253681618768376,0.9093553063073052,0.3979053565383246
embeddings_only,12,8,reverse_light_off,0.9632298172941276,0.2733183526031793,0.5677984422914424,0.3196944866588798,0.9085212138614354,0.3938136515097834,0.7943687211240209
normalized,12,8,reverse_light_off,0.9856375146625788,0.2986822748075173,0.5981809234372174,0.3652158121201875,0.9445128481297728,0.4252356567914594,0.8072176195696966
embeddings_only,12,9,reverse_light_off,0.9381540068908104,0.1091729259573876,0.9869514790212016,0.7241099881832422,0.8982296356496811,0.6794665193377898,0.6985346688865125
normalized,12,9,reverse_light_off,0.9551946153619268,0.1272125893100125,0.99,0.7384344982514243,0.9093894304489462,0.7038805416438644,0.7372890360268648
embeddings_only,12,10,reverse_light_off,0.9756484692231624,0.1979153856409162,0.5258588311703912,0.8429050353044831,0.9316617979414844,0.4962786236680635,0.5611035497969548
normalized,12,10,reverse_light_off,0.9886651651244306,0.2396221997189318,0.5637087614211637,0.8774364584485417,0.9611082818117904,0.5146185564875824,0.5938454720312195
embeddings_only,12,11,reverse_light_off,0.9332506252634508,0.6683897164156223,0.8558096687245746,0.4753804895021585,0.964176097325604,0.1898745166162591,0.6986669357137828
normalized,12,11,reverse_light_off,0.9687156151917844,0.6833394495522109,0.8884155622687001,0.4892904380299006,0.9828329874007216,0.2062312722570048,0.7134274776021161
embeddings_only,12,12,reverse_light_off,0.9791526037683832,0.2573395425825975,0.9718407642105016,0.7289637419820207,0.8992026620699376,0.651673079997287,0.2644110783698959
normalized,12,12,reverse_light_off,0.989248444329645,0.3037805550958338,0.9867206996563046,0.7489700908701064,0.9120606171896212,0.6831203367377711,0.2802031972049683
embeddings_only,13,1,reverse_light_off,0.9575546400735576,0.7200728290139968,0.5646297736202915,0.2889468951731681,0.9481078804253472,0.4486874248163188,0.6157486372889893
normalized,13,1,reverse_light_off,0.9850261741040656,0.7499172152780691,0.6036877290145851,0.3147759591259738,0.980506441376778,0.4860719990700393,0.6482052856120175
embeddings_only,13,2,reverse_light_off,0.9352509694513949,0.2068254449600903,0.861132188926039,0.718654566721046,0.9275789572950496,0.1664795708826915,0.3942603128392017
normalized,13,2,reverse_light_off,0.97908055481772,0.2401243879041854,0.894256605357232,0.7409738910147393,0.9748392079397522,0.197165153744843,0.4199288991421445
embeddings_only,13,3,reverse_light_off,0.9286929664439524,0.2646199481287688,0.6512282989901553,0.8314993008615571,0.9664120570671628,0.5362401534857698,0.6255149092790115
normalized,13,3,reverse_light_off,0.960358658106457,0.2804296336781583,0.6718333084750036,0.8537665753483494,0.9834120050241492,0.5740605868380809,0.6470030077641202
embeddings_only,13,4,reverse_light_off,0.9749031256162716,0.6640114795100451,0.6184825091555819,0.5271588407372008,0.9226805017144488,0.2293297471217949,0.7999933200354775
normalized,13,4,reverse_light_off,0.98559510784137,0.6963802068210547,0.662668502410732,0.5538881241919239,0.9517114180723314,0.2508980876079894,0.8423466849681197
embeddings_only,13,5,reverse_light_off,0.9449869738405576,0.3772954201496837,0.9263113041065376,0.3486284376575983,0.9511822731218688,0.6619437036530516,0.6846086068106203
normalized,13,5,reverse_light_off,0.9592118187298238,0.3941389688573684,0.9763095686168468,0.3859170677627791,0.9769758976894988,0.7037480214593841,0.7344839049974781
embeddings_only,13,6,reverse_light_off,0.9774966309998956,0.2740888104758437,0.954676845792992,0.2837943447852727,0.9257618483101234,0.579958199061817,0.5479011616195173
normalized,13,6,reverse_light_off,0.9879744597574946,0.3157445320261548,0.9733414689741376,0.3230436521846836,0.9640682374116344,0.6298914007737387,0.5623760436929759
embeddings_only,13,7,reverse_light_off,0.9606152794291084,0.5503289457681169,0.6735252546961901,0.8001798212498453,0.9380563763337432,0.5588737435986938,0.6624437600937161
normalized,13,7,reverse_light_off,0.9706564796137296,0.5902403243525618,0.7062763314281424,0.8378147863683116,0.9781973777267992,0.5886140056697273,0.6867051410953395
embeddings_only,13,8,reverse_light_off,0.9606962864542072,0.1332984625884559,0.8163237683546337,0.3956706786058159,0.9581114486514126,0.9108754310839996,0.4860220581005649
normalized,13,8,reverse_light_off,0.9855674018859768,0.158503659735098,0.8512114591342504,0.4414069196664421,0.9715784085216822,0.921231677479678,0.5062923225485129
embeddings_only,13,9,reverse_light_off,0.9323933540556664,0.678893364776028,0.5879688171672306,0.5134808099201071,0.974716167132204,0.8653548067057941,0.366125665258295
normalized,13,9,reverse_light_off,0.97429223179353,0.7115663904756345,0.6358152517086479,0.5453957739145744,0.986120511537174,0.9059902188937676,0.4024276806948954
embeddings_only,13,10,reverse_light_off,0.97975411093644,0.6470150044818287,0.8948797182131263,0.470046401421758,0.903018883845214,0.7311008045888279,0.2138188700173902
normalized,13,10,reverse_light_off,0.9899559079993002,0.6837349435227255,0.9229576786279068,0.4911297081855064,0.9152429024359844,0.7534182546958426,0.225669209120055
embeddings_only,13,11,reverse_light_off,0.9764903395221592,0.1557680728360833,0.9406199439378532,0.4712652624235981,0.9369502027095062,0.6211184321125861,0.6189558213530357
normalized,13,11,reverse_light_off,0.9879995885367792,0.1748000693117025,0.9783296262003872,0.4900724034858582,0.9502074761321596,0.6646703232485851,0.6313571357648063
embeddings_only,13,12,reverse_light_off,0.9617758184585184,0.6191021853059215,0.6593361760907643,0.6967603021716595,0.9027934720067684,0.3589124933193551,0.2787084698679017
