version,window_size,offset,attack_type,accuracy,precision,recall,f1_score,roc_auc,auc_pr,mcc
embeddings_only,13,12,reverse_light_on,0.7704807519611588,0.8254237436614,0.9526052572369144,0.7573954800609367,0.917961187737037,0.891012338674003,0.5252145608824538
normalized,13,12,reverse_light_on,0.8127055396390922,0.8430669197593867,0.9829553701511504,0.7898593398255908,0.9611698271465128,0.9408102903816516,0.5413840323447099
embeddings_only,13,13,reverse_light_on,0.9013203511126656,0.7748393548760565,0.9839606593862836,0.7750174027867215,0.9610123930643416,0.8545337495255544,0.5571725833013903
normalized,13,13,reverse_light_on,0.9173370443713972,0.8102879762115661,0.99,0.817714120794675,0.978163871894507,0.8804911384426032,0.5900544158146891
embeddings_only,14,1,reverse_light_on,0.9080532960710672,0.6754488040284162,0.971320570097742,0.7250272543879047,0.8887655211851316,0.9112611327097364,0.7856954744125215
normalized,14,1,reverse_light_on,0.93173711170175,0.6974582136251352,0.9830995860648344,0.7637801132003141,0.9295100236186497,0.9455852392718852,0.8051368264674208
embeddings_only,14,2,reverse_light_on,0.873569019877948,0.7032798500083822,0.909782705568828,0.9229516279920468,0.9339671167250057,0.772436576595733,0.5874341130061467
normalized,14,2,reverse_light_on,0.9113593776073496,0.7195942062541665,0.9549140040376036,0.9508046703297766,0.9630015676821386,0.7906025042137351,0.6220545578514628
embeddings_only,14,3,reverse_light_on,0.9668804516357404,0.8696143581607043,0.9288872345715266,0.8985046640948795,0.8926851990902405,0.6557895327894455,0.5391482439682155
normalized,14,3,reverse_light_on,0.9898038481215908,0.9031783775623884,0.9649810407536882,0.9200442307323012,0.9157192554119338,0.6736437563922669,0.5697323108469164
embeddings_only,14,4,reverse_light_on,0.8221614152252755,0.8618034655856364,0.9314130330546372,0.8712266734258723,0.9733630537227927,0.7978043769028466,0.5564454069633209
normalized,14,4,reverse_light_on,0.8380803982917395,0.8965427166347291,0.9600254420231904,0.906199149147121,0.9838324242023544,0.8431666597876435,0.581588662090671
embeddings_only,14,5,reverse_light_on,0.9472926597425786,0.5648960790785066,0.9763360635796948,0.7945445711816039,0.922662499914957,0.6255643538851362,0.5563110871321698
normalized,14,5,reverse_light_on,0.9640608341009212,0.5949274276587536,0.989742868227378,0.8323160170512942,0.9462659687243048,0.6477180957793438,0.5927625494132243
embeddings_only,14,6,reverse_light_on,0.8044995055319833,0.8496207547517101,0.978663765738354,0.9130254395067664,0.9661322388824184,0.7650926324970385,0.8068903009227013
normalized,14,6,reverse_light_on,0.8180516917922589,0.8742371620506774,0.9893033913931,0.9534461385955232,0.9806464352270192,0.8067787056393686,0.8481978005478255
embeddings_only,14,7,reverse_light_on,0.8229853599444733,0.7054276635297947,0.9702435756604576,0.9302977718708236,0.8961687107864419,0.6832920525159765,0.7163177730579026
normalized,14,7,reverse_light_on,0.8337638883612282,0.7230441884870059,0.986618367504204,0.9601394542829956,0.9072741636486096,0.7076780077567137,0.751348717046997
embeddings_only,14,8,reverse_light_on,0.810963327742572,0.53388504372004,0.913856549876239,0.9133715924475836,0.9730190081595492,0.9124644053366991,0.7885265693262304
normalized,14,8,reverse_light_on,0.8606307813329972,0.5521600235272269,0.929965310142241,0.937946330926752,0.98686492472871,0.9490443780580516,0.8129591596066703
embeddings_only,14,9,reverse_light_on,0.9543309413620152,0.6211673770522905,0.981834678276599,0.7290547519072067,0.8875707885614113,0.6574486795463937,0.5976182208102051
normalized,14,9,reverse_light_on,0.9701948231707214,0.6313763542686127,0.99,0.74305729448436,0.9072551831795168,0.6803516584511731,0.6107677568665837
embeddings_only,14,10,reverse_light_on,0.9349895837868908,0.7807421753257591,0.9242290056948156,0.9064720792552192,0.8875357639300179,0.780696492456489,0.729302915928364
normalized,14,10,reverse_light_on,0.9612234221417354,0.7974472185154914,0.9574837077624142,0.9315871758541744,0.9231218465591082,0.8217426679500929,0.7426910357211618
embeddings_only,14,11,reverse_light_on,0.8627091583650346,0.8685015392112543,0.9211833772732996,0.7552482713267314,0.9576852622382797,0.7487894078734766,0.8265414878895101
normalized,14,11,reverse_light_on,0.8880083054319455,0.917612546417622,0.9312757611155524,0.7836047115975904,0.978148856011118,0.7917382701776451,0.848150564161933
embeddings_only,14,12,reverse_light_on,0.847441372163525,0.5348335729725612,0.9878564725629564,0.6884153962173453,0.9534041520401944,0.912869814685273,0.6963443161841588
normalized,14,12,reverse_light_on,0.8884825981513773,0.5449215818750957,0.99,0.711188215749276,0.9848977336357292,0.9389877058369664,0.7091394529686531
embeddings_only,14,13,reverse_light_on,0.7705086201919857,0.7478921372333918,0.9078738096247624,0.8709792714334801,0.904883681012365,0.8117078748738662,0.8164905399730022
normalized,14,13,reverse_light_on,0.8088440987905505,0.7584210567350008,0.9312504712079864,0.9009124713436724,0.9445533774567484,0.8342304313907044,0.83065443815189
embeddings_only,14,14,reverse_light_on,0.9156919949750766,0.776994948560557,0.9132666559354836,0.890185256577972,0.9047835601212172,0.7808095835430553,0.5836430621332199
normalized,14,14,reverse_light_on,0.9587022564461756,0.7873878550469303,0.9581919012335286,0.9044451581438928,0.9198115983031606,0.7974587381167312,0.5995767825122736
embeddings_only,15,1,reverse_light_on,0.7718236819360415,0.5113350125944585,0.9806763285024156,0.672185430463576,0.8863126625618919,0.858263835322906,0.5058549487653433
normalized,15,1,reverse_light_on,0.8136148440058868,0.5537742671729566,0.99,0.686686135290241,0.919211887765311,0.8962521136171727,0.538216543065513
embeddings_only,15,2,reverse_light_on,0.8314285714285714,0.5863570391872278,0.9758454106280192,0.7325475974614687,0.9104421870021252,0.8395276886333675,0.5583048623232754
normalized,15,2,reverse_light_on,0.8425361660878142,0.6270005692872759,0.9888125777087138,0.7712379804694656,0.9287307161610816,0.8523389969409141,0.6081962392444921
embeddings_only,15,3,reverse_light_on,0.83461210571185,0.5929978118161926,0.971326164874552,0.7364130434782609,0.9129484554510588,0.883768824251932,0.602424157727648
normalized,15,3,reverse_light_on,0.8637239950152532,0.6320475215146163,0.9821624733181262,0.7666103340339605,0.9431123217914598,0.8986831447885408,0.6264884635169542
embeddings_only,15,4,reverse_light_on,0.8971751412429378,0.7,0.9806763285024156,0.8169014084507041,0.9164809739903784,0.8999082538116634,0.6827169851908862
normalized,15,4,reverse_light_on,0.9428336747853262,0.7376085970481456,0.99,0.8620329601160054,0.9388923979473872,0.9415060419183824,0.6965785340923762
embeddings_only,15,5,reverse_light_on,0.8984263233190272,0.717391304347826,0.9649122807017544,0.8229426433915211,0.9340267995611148,0.8920902075027353,0.6786836184874872
normalized,15,5,reverse_light_on,0.93152827259316,0.7487572274015324,0.9814179875807638,0.8413094096084635,0.9611278601351044,0.9358615330805607,0.7179117534510319
embeddings_only,15,6,reverse_light_on,0.9279731993299832,0.7705882352941177,0.9703703703703704,0.859016393442623,0.9058657802712604,0.935544928450166,0.7679713353809796
normalized,15,6,reverse_light_on,0.9555973286436998,0.8192917825323986,0.9879324406697552,0.8707868181552625,0.9458952412142596,0.9742864396368528,0.7799401615880549
embeddings_only,15,7,reverse_light_on,0.9333333333333332,0.782312925170068,0.9829059829059827,0.8712121212121213,0.943184235720146,0.9003268155798101,0.7442952806689077
normalized,15,7,reverse_light_on,0.9803956239585022,0.8109944797007648,0.99,0.8991411528520133,0.9838805008466336,0.9203470483627156,0.7908589923951983
embeddings_only,15,8,reverse_light_on,0.8938053097345132,0.6758620689655173,0.98989898989899,0.8032786885245902,0.8973649558282852,0.9307514010788456,0.6971793414038535
normalized,15,8,reverse_light_on,0.9063949020844266,0.6894363523327162,0.99,0.8336705667262311,0.9342251590103836,0.9424892382129896,0.7175890361601105
embeddings_only,15,9,reverse_light_on,0.9317073170731708,0.7933884297520661,0.9696969696969696,0.8727272727272728,0.9020987297380968,0.9232882227997818,0.7799148108188412
normalized,15,9,reverse_light_on,0.9698331043283296,0.8171644924851035,0.9828358360250354,0.9155183512436028,0.9439412522116843,0.9630878603436128,0.8150198274591409
embeddings_only,15,10,reverse_light_on,0.9313186813186812,0.7857142857142857,0.9506172839506172,0.8603351955307262,0.934393055952956,0.8696261562163726,0.7054238376141205
normalized,15,10,reverse_light_on,0.979494887074038,0.7965565655458581,0.9651023528034568,0.8887307266725686,0.9556206496912076,0.8913605299529231,0.7546356882528676
embeddings_only,15,11,reverse_light_on,0.9252336448598132,0.7766990291262136,0.9876543209876544,0.8695652173913043,0.9455057871479352,0.8713094770889704,0.7122163223944471
normalized,15,11,reverse_light_on,0.9370024642528548,0.7877349440277878,0.99,0.8859688190309076,0.9569882546713208,0.8996512882543748,0.7574919452086802
embeddings_only,15,12,reverse_light_on,0.9640718562874252,0.84,0.9872083331910324,0.9130434782608696,0.9092269285772584,0.8934121856318478,0.7894057280440017
normalized,15,12,reverse_light_on,0.978946899411195,0.8872900580203885,0.99,0.9342601935732952,0.936644496268881,0.9403617083093606,0.8043371992018283
embeddings_only,15,13,reverse_light_on,0.978494623655914,0.913793103448276,0.9814814814814816,0.9464285714285714,0.9132579558528866,0.9240673886616672,0.8626063460605756
normalized,15,13,reverse_light_on,0.988587796420523,0.9313418875103692,0.99,0.9624509168662748,0.9245264385328544,0.9627737457250304,0.8790844239114407
embeddings_only,15,14,reverse_light_on,0.9535353535353536,0.7313432835820896,0.9074074074074074,0.8099173553719008,0.9092664468385654,0.9165418581309268,0.7328792548973975
normalized,15,14,reverse_light_on,0.9755870613500938,0.7461588179168644,0.9320281318424948,0.8358160603805194,0.9557858858698352,0.954754528352806,0.779124941840586
embeddings_only,15,15,reverse_light_on,0.9711069337273656,0.6061617008116126,0.975341075446814,0.9425382853341104,0.925508527074146,0.8240320102426215,0.8508074000770518
normalized,15,15,reverse_light_on,0.9854564998174266,0.6229353667873886,0.9872495258238432,0.97477849945496,0.9571583336639544,0.8698842299228545,0.8845025119262355
