version,window_size,offset,accuracy,precision,recall,f1_score,roc_auc,auc_pr,mcc
embeddings_only,14,11,0.9754428666308332,0.6672568472091281,0.8469157322750767,0.9535284268841802,0.9522843992870611,0.7558428698715665,0.9711041455289487
normalized,14,11,0.9857793028420712,0.6968955026307472,0.8856181122835778,0.9830684594964963,0.9591586003500495,0.7978374872948589,0.9838701369431184
embeddings_only,14,12,0.9894402783049908,0.8224532717801896,0.7612312962666625,0.8217911192886851,0.9407598804590367,0.7700861240372986,0.923583867406404
normalized,14,12,0.99,0.8605247022976238,0.7767687699212366,0.839550751192693,0.9470580127163956,0.7920159559855191,0.9680862373977678
embeddings_only,14,13,0.9653200776517076,0.7272114523841546,0.9563233236258502,0.7344561814082573,0.9406472813035701,0.7848541938265851,0.8665323573981034
normalized,14,13,0.9839265832061952,0.7511580602928893,0.9864208684687762,0.7766513193504269,0.9599026196154593,0.8287465013599344,0.8931106187903306
embeddings_only,14,14,0.9778720377624724,0.983226871197374,0.7092026846518023,0.9514994068436238,0.9519192869580265,0.9666685941996211,0.9502923154853812
normalized,14,14,0.988143350568206,0.99,0.721593001370218,0.9714823440185522,0.9533649823089194,0.9894769619365168,0.9793220063409446
embeddings_only,15,1,0.9878731759118816,0.98053442913926,0.9839981557601856,0.9833404858924558,0.9528570465220298,0.9842271598545702,0.9897476817271218
normalized,15,1,0.99,0.99,0.99,0.99,0.958391919485825,0.99,0.99
embeddings_only,15,2,0.981851670566638,0.8235294117647058,0.9877499840532284,0.9032258064516128,0.9471933593295188,0.9883032188442592,0.905924618158781
normalized,15,2,0.99,0.850935091225359,0.99,0.9421214671995424,0.953081048023073,0.99,0.9167122838677292
embeddings_only,15,3,0.9855347995858996,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9499358148948128,0.9834733362874728,0.9268590998043053
normalized,15,3,0.99,0.94888429634377,0.9681812284784268,0.9637039817863852,0.9577573069053944,0.99,0.9711217985110774
embeddings_only,15,4,0.9889624724061812,0.9090909090909092,0.7142857142857143,0.8,0.9476579550938985,0.9607628586951892,0.8005225278790672
normalized,15,4,0.99,0.958251345850942,0.7602387230577871,0.8334686866489295,0.957627509125032,0.9714220585925428,0.8504635909874014
embeddings_only,15,5,0.989100817438692,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.9485009517014861,0.9105225864542634,0.8432232245686379
normalized,15,5,0.99,0.9562805545319304,0.828554893519258,0.8710760273260543,0.9525350859488197,0.9244729819258856,0.883167464801821
embeddings_only,15,6,0.9770770428831658,0.8666666666666667,0.9285714285714286,0.896551724137931,0.9463689635715858,0.981702777264752,0.8920486827517157
normalized,15,6,0.9884001297378175,0.9052153770267122,0.9751877345255008,0.9124150735839732,0.9515077658950583,0.99,0.9142593631476073
embeddings_only,15,7,0.9813432835820896,0.8,0.8571428571428571,0.8275862068965518,0.942732480522731,0.9731092436974788,0.8182805153060452
normalized,15,7,0.99,0.8496260677042561,0.8750985458535551,0.8638597407746312,0.9536991532663945,0.9875945334719592,0.8613730444170792
embeddings_only,15,8,0.9831223628691984,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9528470150266979,0.9177048150262436,0.8481742472773863
normalized,15,8,0.99,0.8838361828253609,0.8824655115254079,0.8828677537517938,0.9563228419694056,0.9629675058291436,0.8953368935681371
embeddings_only,15,9,0.9859154929577464,0.9886685180846424,0.7857142857142857,0.88,0.9439297921415459,0.9518517261723782,0.8797984210425841
normalized,15,9,0.99,0.99,0.8002032583474172,0.8977333856306766,0.9553266887200283,0.976109718677206,0.9149768701229504
embeddings_only,15,10,0.9845360824742267,0.8666666666666667,0.9285714285714286,0.896551724137931,0.9491997120937714,0.9766035121118896,0.8888232661774886
normalized,15,10,0.99,0.912271128322099,0.9781349660606202,0.9330659832802158,0.9560690227533324,0.9892461116319488,0.9111245477462372
embeddings_only,15,11,0.9815342254216004,0.9333333333333332,0.9816267362391872,0.9655172413793104,0.9444761484884465,0.9857318048488944,0.9631418776186425
normalized,15,11,0.99,0.9450438588512452,0.99,0.9794816449773502,0.9536886137400273,0.99,0.9748575332268338
embeddings_only,15,12,0.9633507853403142,0.8888888888888888,0.5714285714285714,0.6956521739130435,0.950752451936335,0.8761684964747767,0.695889708706627
normalized,15,12,0.9845558755266745,0.9309615235712768,0.5888410882117461,0.7222571841063152,0.9549736290689481,0.904240777198156,0.7378829059421659
embeddings_only,15,13,0.987012987012987,0.875,0.986730577502258,0.9333333333333332,0.9485559601769414,0.9854755363683934,0.9287087810503356
normalized,15,13,0.99,0.9169581265603272,0.99,0.9755307562196984,0.9550748230618114,0.99,0.9448326569237644
embeddings_only,15,14,0.9776172384624676,0.8235294117647058,0.9889516579274676,0.9032258064516128,0.9458176431397259,0.860163657537607,0.9037378388935388
normalized,15,14,0.9880878793931882,0.8546620168469999,0.99,0.9320386577450545,0.9526856030653521,0.8797753503388137,0.9442634481037304
embeddings_only,15,15,0.9694871766294072,0.9862937111921124,0.7746506338272665,0.713839366335772,0.9570427878619705,0.770752629915602,0.7804476476706035
normalized,15,15,0.9886352481722904,0.99,0.8028995339057287,0.7476867442069418,0.9597568403356854,0.8029603852085369,0.8071250057557555
