version,window_size,offset,attack_type,accuracy,precision,recall,f1_score,roc_auc,auc_pr,mcc
normalized,11,8,max_engine_coolant_temp,0.953881400190221,0.8525235553717861,0.9896147337137668,0.843440012263662,0.9233519063700917,0.9829538048246088,0.9499121913839191
embeddings_only,11,9,max_engine_coolant_temp,0.9783181083602176,0.9712199471457088,0.9853586470294294,0.7634298344354727,0.9580984423715636,0.916931651844151,0.5674006381867029
normalized,11,9,max_engine_coolant_temp,0.989648215819154,0.9820737451724674,0.99,0.7942279294183063,0.9832971686972695,0.9305670811254474,0.5865110182482174
embeddings_only,11,10,max_engine_coolant_temp,0.9318445268896086,0.8372103855804292,0.9869168703629368,0.8956180742803141,0.9259716910813368,0.905184006725227,0.64365557730622
normalized,11,10,max_engine_coolant_temp,0.9582565893972137,0.8721421725012344,0.99,0.9303711210099692,0.9413101499187342,0.9544072120367184,0.6885270066964397
embeddings_only,11,11,max_engine_coolant_temp,0.8746569634103446,0.6723063677205303,0.976253541806538,0.7861021947567903,0.8419046237107178,0.9626591587911256,0.6910105295537659
normalized,11,11,max_engine_coolant_temp,0.9047657938561576,0.7192002869923957,0.9882818023170924,0.833034437472357,0.8851005184548516,0.98945005967675,0.7378018419848922
embeddings_only,12,1,max_engine_coolant_temp,0.8884119779094155,0.7119698368144778,0.9771719303742359,0.7179887641611244,0.8883423840865684,0.9054128285057388,0.8816061601752065
normalized,12,1,max_engine_coolant_temp,0.8998533306065583,0.7289607169809154,0.9882724303348773,0.7660744720529413,0.9103435408656056,0.9218315342612429,0.9270583468186689
embeddings_only,12,2,max_engine_coolant_temp,0.9346498383510936,0.8452996816301734,0.9830471522086456,0.6647333128845201,0.8606612177754466,0.9413155241626872,0.9512846068083378
normalized,12,2,max_engine_coolant_temp,0.9625056149704218,0.8916147054043465,0.99,0.7011780133448441,0.8882717678886263,0.9542743747311133,0.9812838198505358
embeddings_only,12,3,max_engine_coolant_temp,0.821555584184575,0.5191851249977713,0.9725645259023342,0.6793670608154917,0.976574437122234,0.8973581358479763,0.94453445882576
normalized,12,3,max_engine_coolant_temp,0.8414515344061412,0.5307697459009519,0.9830102401792716,0.6918102022981631,0.9896839334443195,0.9369534925611404,0.9863847263325587
embeddings_only,12,4,max_engine_coolant_temp,0.929173584738612,0.8295085520807315,0.981256819570432,0.8897912658901326,0.9065751975101664,0.9656338366752588,0.9183737811247872
normalized,12,4,max_engine_coolant_temp,0.9660768771904729,0.8606661492419668,0.99,0.9397097559432795,0.9310627598677419,0.9823952563482836,0.9435035881217256
embeddings_only,12,5,max_engine_coolant_temp,0.9298604397152972,0.8314891425876778,0.9532949138315656,0.8122082903161406,0.9092198208256828,0.936699636967289,0.6697778100280704
normalized,12,5,max_engine_coolant_temp,0.9790415168887155,0.848475478003478,0.9720538616580284,0.8494222369567407,0.921748125559228,0.9709896119277507,0.698883670143127
embeddings_only,12,6,max_engine_coolant_temp,0.8481978049729935,0.5960096823915089,0.9667416576708164,0.8406991038186232,0.9289743011129952,0.9379971012882048,0.9539486781941996
normalized,12,6,max_engine_coolant_temp,0.8695578040434775,0.6155462136284712,0.9835632437541987,0.8654162070401049,0.9572350967635014,0.9614961965587744,0.9892313217165682
embeddings_only,12,7,max_engine_coolant_temp,0.8337451023890816,0.5543343848264116,0.983817787370194,0.9644807569826176,0.8913109668171858,0.8877181169396744,0.6505174091174638
normalized,12,7,max_engine_coolant_temp,0.8490826796589058,0.5682065429535466,0.99,0.9836530470870372,0.927678025691187,0.9136083868263961,0.7004885288743506
embeddings_only,12,8,max_engine_coolant_temp,0.8668359734167135,0.6497540399918017,0.9661941715014792,0.9742384266558216,0.8590983644511422,0.9457243463733211,0.5918759917754597
normalized,12,8,max_engine_coolant_temp,0.8909116932644352,0.6886103067101998,0.9849965288357961,0.9889228961216895,0.908147390989295,0.9862226055408646,0.632458470749768
embeddings_only,12,9,max_engine_coolant_temp,0.8754026744568615,0.6744566734907305,0.9818102583782364,0.7308083383869755,0.9543686712451528,0.9294040164205596,0.9371716508287928
normalized,12,9,max_engine_coolant_temp,0.9133326135695932,0.6978766002777664,0.99,0.7433137785093679,0.9705689333518989,0.9566952756678115,0.9680515017739921
embeddings_only,12,10,max_engine_coolant_temp,0.9120392768849328,0.7801006732270592,0.972798509351234,0.8841831323156597,0.8664600243779069,0.875861559325419,0.6439797135042998
normalized,12,10,max_engine_coolant_temp,0.9529626190471278,0.828450310149323,0.983643391693634,0.8984632979234114,0.900047813298449,0.9156774822833107,0.6879057287181792
embeddings_only,12,11,max_engine_coolant_temp,0.8886904632958621,0.7127728673397593,0.958832097966964,0.7467670670033956,0.9111562693600376,0.8651161200497962,0.8304487361062396
normalized,12,11,max_engine_coolant_temp,0.9361237465045337,0.762109917030185,0.9772950610206148,0.7719804743444986,0.9270686164279285,0.9025134975971386,0.8667192144438731
embeddings_only,12,12,max_engine_coolant_temp,0.98623601182409,0.9731817970089651,0.966584872397252,0.6633487810663442,0.8712524932550663,0.9510797755161216,0.5724466006529141
normalized,12,12,max_engine_coolant_temp,0.99,0.9838449217599283,0.9832626131334303,0.6965920582532268,0.890914774856663,0.9659680282048556,0.6168298341096989
embeddings_only,13,1,max_engine_coolant_temp,0.8289755473055236,0.5405810659432247,0.9795221384409992,0.9169426622561736,0.8536681805506477,0.973086045399058,0.8471776297334751
normalized,13,1,max_engine_coolant_temp,0.841316944194946,0.5694059020999477,0.9895774910574462,0.9452250127094283,0.9028666736043401,0.9860155318909798,0.8914626264336578
embeddings_only,13,2,max_engine_coolant_temp,0.8479306315157603,0.5952392705417497,0.9805177503797692,0.7662558955952233,0.9599403939933432,0.90534994497052,0.9088824998954108
normalized,13,2,max_engine_coolant_temp,0.862623254083088,0.6160893536122243,0.99,0.7922483811955966,0.9834080820548451,0.9291386700655403,0.9474331746318115
embeddings_only,13,3,max_engine_coolant_temp,0.8394908244618974,0.5709025440146798,0.97972977359258,0.78806571362159,0.9753356348004328,0.9233098777239882,0.6599223594070113
normalized,13,3,max_engine_coolant_temp,0.8750583004309131,0.5968689898248707,0.9898464465807432,0.8226468216140028,0.985662337154645,0.9662061472582159,0.6960592058515568
embeddings_only,13,4,max_engine_coolant_temp,0.926750190393299,0.8225205386021366,0.9834857531944162,0.858484007784052,0.9736554009800767,0.959371400191342,0.7034885126172425
normalized,13,4,max_engine_coolant_temp,0.9658038889700125,0.8539974586454322,0.99,0.88468543231593,0.9862273338165205,0.9759940675543185,0.7146865256134325
embeddings_only,13,5,max_engine_coolant_temp,0.8558111128812892,0.6179631454681046,0.9834334889151674,0.9419229064874404,0.9661086112295708,0.9052261916342044,0.7015432308675646
normalized,13,5,max_engine_coolant_temp,0.8953012825851483,0.6323545237906046,0.99,0.9786993848600906,0.984926674827594,0.9535918817133234,0.7156751570709702
embeddings_only,13,6,max_engine_coolant_temp,0.8936068892161357,0.7269496977280244,0.9729246871850152,0.8724625087344574,0.9476851261515348,0.972100191487017,0.854564980894615
normalized,13,6,max_engine_coolant_temp,0.9382935755803438,0.738117307121981,0.9867093912636322,0.8986322534520278,0.9746240614735606,0.9849844106039047,0.8721876574922177
embeddings_only,13,7,max_engine_coolant_temp,0.8542380255822188,0.613427047053016,0.9787980343878683,0.956223662810042,0.8863835855776906,0.9212504624783454,0.6457722866591291
normalized,13,7,max_engine_coolant_temp,0.8650029414801664,0.644153039604663,0.9898110231955157,0.9750973712185027,0.9052981382982899,0.9344717426172192,0.6591847235838773
embeddings_only,13,8,max_engine_coolant_temp,0.8390756522920777,0.5697053683572187,0.9698838983327804,0.7502800744678748,0.8513402776003065,0.954375223987764,0.6188226683537741
normalized,13,8,max_engine_coolant_temp,0.8579315101437887,0.583705930794081,0.9825650668672847,0.762926052952553,0.8639644722887035,0.986317109295211,0.6353074787821275
