version,window_size,offset,attack_type,accuracy,precision,recall,f1_score,roc_auc,auc_pr,mcc
embeddings_only,14,1,reverse_light_on_xgboost,0.9898036567774444,0.970839000172339,0.965693259815154,0.9868447263896154,0.9475736346591914,0.9771763741578676,0.9855425660271104
normalized,14,1,reverse_light_on_xgboost,0.99,0.98744080642045,0.9771746826211568,0.99,0.9588652647875942,0.9875509618837206,0.99
embeddings_only,14,2,reverse_light_on_xgboost,0.9802100948575404,0.9887065875185758,0.9876769969672548,0.9616927698045022,0.9416444011251107,0.9753360965588126,0.9603422473612412
normalized,14,2,reverse_light_on_xgboost,0.99,0.99,0.99,0.9808800031416128,0.9512266064661902,0.9857608369317165,0.9890309871801868
embeddings_only,14,3,reverse_light_on_xgboost,0.9786755775727848,0.9835317639832748,0.9445727553364625,0.9703748416287614,0.9537516334218596,0.9749229350934544,0.9664387562261362
normalized,14,3,reverse_light_on_xgboost,0.9896462412926084,0.99,0.95883313442497,0.982065756432202,0.9534001595396582,0.9867621466392804,0.9840078017967768
embeddings_only,14,4,reverse_light_on_xgboost,0.98283044104056,0.94374292041356,0.9699395003761928,0.9881118011388516,0.9442475359446868,0.9779172948317028,0.9562041344426786
normalized,14,4,reverse_light_on_xgboost,0.99,0.9552057492469812,0.9850814527875648,0.99,0.9544479918840054,0.9887011031317204,0.9676742208803444
embeddings_only,14,5,reverse_light_on_xgboost,0.9748737514856012,0.9434888642126597,0.970494975325201,0.9737451747032764,0.9494592802244216,0.9796054744942212,0.9634529711658658
normalized,14,5,reverse_light_on_xgboost,0.9868497645863892,0.9623154501256886,0.9822797366324172,0.9862763763503304,0.9575814770909955,0.9897434161423742,0.9806488376501996
embeddings_only,14,6,reverse_light_on_xgboost,0.9799977391994112,0.9758023860990718,0.9726369082595476,0.972153426245721,0.9491851189024658,0.9785903550603244,0.9550254334877624
normalized,14,6,reverse_light_on_xgboost,0.9899996156705624,0.989717946297531,0.98490723243963,0.9844496636726128,0.9510278424204667,0.988784060611138,0.9737593437053932
embeddings_only,14,7,reverse_light_on_xgboost,0.988297495711754,0.935898487043138,0.9605681614894762,0.9803248583238576,0.9461640490381317,0.9834017813316652,0.9858998074805042
normalized,14,7,reverse_light_on_xgboost,0.99,0.9610612127944232,0.9727863320053268,0.99,0.9536689854272673,0.99,0.99
embeddings_only,14,8,reverse_light_on_xgboost,0.9880544182277032,0.987855308976022,0.9875572583164616,0.9761404996276796,0.956106180483028,0.9828272556206572,0.9721619395780884
normalized,14,8,reverse_light_on_xgboost,0.99,0.99,0.99,0.988518160460852,0.9565079042538733,0.99,0.9890126303021842
embeddings_only,14,9,reverse_light_on_xgboost,0.983572625631802,0.9585363226822188,0.944566679031298,0.989787622982634,0.9430527530661152,0.984645703658335,0.9709110915297868
normalized,14,9,reverse_light_on_xgboost,0.99,0.973861723922184,0.9725800338473912,0.99,0.9510288974004742,0.99,0.9859987407491818
embeddings_only,14,10,reverse_light_on_xgboost,0.9858569518698712,0.9600193333175276,0.9717083343202666,0.9850874724902884,0.9429796934579382,0.976243802159718,0.9759578019837892
normalized,14,10,reverse_light_on_xgboost,0.99,0.9895687247327014,0.9854189346902216,0.99,0.9522012445414237,0.988526461666816,0.9873412091208792
embeddings_only,14,11,reverse_light_on_xgboost,0.9856523812682524,0.9715340506844596,0.962184471572126,0.9853912763238574,0.9517479427756107,0.9818415949740856,0.9654715758483048
normalized,14,11,reverse_light_on_xgboost,0.99,0.9833500534088904,0.9735827489170746,0.99,0.9591586003500495,0.99,0.9762724483371408
embeddings_only,14,12,reverse_light_on_xgboost,0.9811766724161398,0.9562385885628608,0.9893419738717154,0.9607961576641184,0.9561060641514509,0.979968638923306,0.9701008365764374
normalized,14,12,reverse_light_on_xgboost,0.99,0.9837862941922862,0.99,0.9759167396907432,0.9510144581147292,0.9899733631262576,0.988757117639623
embeddings_only,14,13,reverse_light_on_xgboost,0.9814722743201576,0.9534542042335518,0.966830404377352,0.9660658013979472,0.9482301828715441,0.9815846773349944,0.980880996599064
normalized,14,13,reverse_light_on_xgboost,0.99,0.9887777837402124,0.9789947857809426,0.9795947968611562,0.9599080294838337,0.99,0.99
embeddings_only,14,14,reverse_light_on_xgboost,0.9832423601573445,0.9471174564959424,0.948326578867353,0.9783700841820566,0.9527977092218145,0.9867506970561256,0.9637528446581796
normalized,14,14,reverse_light_on_xgboost,0.99,0.9588019767185318,0.9865350916880394,0.9897417586566064,0.9533649823089194,0.99,0.989369130137422
embeddings_only,15,1,reverse_light_on,0.9750031346903022,0.9784431137724552,0.9867149758454108,0.9825616355983162,0.9552458186856039,0.9838348936254148,0.9770832673949036
normalized,15,1,reverse_light_on,0.9874619403002136,0.9893276638984,0.99,0.99,0.958391919485825,0.99,0.9882661243991496
embeddings_only,15,2,reverse_light_on,0.9781006824003096,0.9757800434994982,0.9758454106280192,0.9829683698296836,0.9484664322941265,0.978014172357066,0.9777854440397418
normalized,15,2,reverse_light_on,0.989815389291462,0.989147159915096,0.9897283215471262,0.99,0.953081048023073,0.9892186351881164,0.9893303999537978
embeddings_only,15,3,reverse_light_on,0.9842927761277273,0.980899671716452,0.989247311827957,0.982361211121528,0.9444917376208412,0.989035413714634,0.9724861833412078
normalized,15,3,reverse_light_on,0.99,0.99,0.99,0.99,0.9577573069053944,0.99,0.9868623185593258
embeddings_only,15,4,reverse_light_on,0.9856471364365234,0.979164142130584,0.9773027023929256,0.9786044148628176,0.9463220917980435,0.9795940526265368,0.972856393640626
normalized,15,4,reverse_light_on,0.99,0.989538775904317,0.988576035256,0.9886202363010492,0.957627509125032,0.9898474855950437,0.9899487096764036
embeddings_only,15,5,reverse_light_on,0.9771353465791044,0.9882352941176472,0.9824561403508772,0.9853372434017597,0.9512010747993289,0.9818498454354824,0.9806143042738958
normalized,15,5,reverse_light_on,0.9889984935247556,0.99,0.99,0.99,0.9525350859488197,0.99,0.99
embeddings_only,15,6,reverse_light_on,0.9899497487437184,0.9574468085106383,0.9826652957787232,0.9782608695652174,0.944706840015213,0.98499730403289,0.9721175002920872
normalized,15,6,reverse_light_on,0.99,0.9746253596780172,0.99,0.989010495083142,0.9515077658950583,0.99,0.9860622600153656
embeddings_only,15,7,reverse_light_on,0.9819442617567948,0.9725887283187796,0.9829059829059827,0.9871244635193134,0.9463579000004889,0.9811692606598288,0.983327823120412
normalized,15,7,reverse_light_on,0.99,0.982660938304518,0.99,0.99,0.9543169139666453,0.99,0.99
embeddings_only,15,8,reverse_light_on,0.9840161054575576,0.983231288112541,0.98989898989899,0.9813576549909184,0.9530687843199565,0.9814842184178796,0.9754181997940424
normalized,15,8,reverse_light_on,0.99,0.99,0.99,0.99,0.9563228419694056,0.99,0.988793031780532
embeddings_only,15,9,reverse_light_on,0.9873856722251276,0.9828624552682216,0.98989898989899,0.9824649562723208,0.9515332120243475,0.9869553177282744,0.975767545502577
normalized,15,9,reverse_light_on,0.99,0.99,0.99,0.99,0.9575601035662091,0.99,0.9861703407764062
embeddings_only,15,10,reverse_light_on,0.989010989010989,0.9753086419753086,0.9753086419753086,0.9753086419753086,0.9491734024168772,0.9811360099148864,0.9682415041661212
normalized,15,10,reverse_light_on,0.99,0.9898775694327916,0.9855512680455494,0.9886471030645764,0.9560690227533324,0.99,0.986734246844054
embeddings_only,15,11,reverse_light_on,0.987509579411974,0.980300734080826,0.9863343888458574,0.9847102816844064,0.9451501830724577,0.9848929663749824,0.9890413795411124
normalized,15,11,reverse_light_on,0.99,0.99,0.99,0.99,0.9536886137400273,0.99,0.99
embeddings_only,15,12,reverse_light_on,0.9804959599210156,0.984375,0.9857359894127912,0.9782297560087464,0.9480692941845379,0.9867687290516296,0.9714957181769616
normalized,15,12,reverse_light_on,0.99,0.99,0.99,0.9893856668890976,0.9549736290689481,0.99,0.9887731320115994
embeddings_only,15,13,reverse_light_on,0.98518439246673,0.9818181818181818,0.988741692400962,0.9713262333954142,0.948727670711439,0.9889162077084492,0.9886630090453196
normalized,15,13,reverse_light_on,0.99,0.99,0.99,0.9884739549210502,0.9550748230618114,0.99,0.99
embeddings_only,15,14,reverse_light_on,0.9753056380771998,0.9807692307692308,0.9444444444444444,0.9622641509433962,0.9554211804324936,0.9765847722617412,0.9579549334370708
normalized,15,14,reverse_light_on,0.9895270792424614,0.99,0.9578471714065472,0.984300374180636,0.9527754788473849,0.9885259399865788,0.9737425690485202
embeddings_only,15,15,reverse_light_on_xgboost,0.9791527327511654,0.9812970312833188,0.98379927583134,0.971193703978226,0.9486688128700335,0.9807593479172528,0.9748514099211562
normalized,15,15,reverse_light_on_xgboost,0.9894034840864387,0.99,0.99,0.9855935162733864,0.9597568403356854,0.99,0.986032310619542
